path,file,assigned_emo,majority_emo,agreement,duration
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_1a.flac,s009_con_actor017_script3_2_1a.flac,Neutral,Neutral,0.7142857142857141,5.807
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_1b.flac,s009_con_actor017_script3_2_1b.flac,Neutral,Neutral,0.785714285714285,6.313
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_2a.flac,s009_con_actor017_script3_2_2a.flac,Angry,Frustrated,0.5714285714285711,5.492
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_2b.flac,s009_con_actor017_script3_2_2b.flac,Angry,Angry,0.625,6.881
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_3a.flac,s009_con_actor017_script3_2_3a.flac,Happy,Frustrated,0.4375,5.302
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_3b.flac,s009_con_actor017_script3_2_3b.flac,Happy,Happy,0.875,5.113
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_4a.flac,s009_con_actor017_script3_2_4a.flac,Sad,Sad,0.875,9.342
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_4b.flac,s009_con_actor017_script3_2_4b.flac,Sad,Sad,0.9375,11.741
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_5a.flac,s009_con_actor017_script3_2_5a.flac,Frustrated,Neutral,0.5714285714285711,8.775
./dataset/studio1-10/studio009/con/s009_con_actor017_script3_2_5b.flac,s009_con_actor017_script3_2_5b.flac,Frustrated,Sad,0.8571428571428571,7.827
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_1.flac,s009_con_actor018_impro1_1.flac,Angry,Frustrated,0.5,13.67
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_2.flac,s009_con_actor018_impro1_2.flac,Angry,Angry,0.7142857142857141,10.495
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_3.flac,s009_con_actor018_impro1_3.flac,Angry,Angry,0.7142857142857141,10.195
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_4.flac,s009_con_actor018_impro1_4.flac,Angry,Angry,0.8571428571428571,4.626
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_5.flac,s009_con_actor018_impro1_5.flac,Angry,Angry,1.0,4.407
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_6.flac,s009_con_actor018_impro1_6.flac,Angry,Angry,0.928571428571428,7.975
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_7.flac,s009_con_actor018_impro1_7.flac,Angry,Frustrated,0.625,2.739
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_8.flac,s009_con_actor018_impro1_8.flac,Angry,Angry,0.944444444444444,8.296
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_9.flac,s009_con_actor018_impro1_9.flac,Angry,Angry,1.0,5.033
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_10.flac,s009_con_actor018_impro1_10.flac,Angry,Angry,0.7142857142857141,2.52
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_11.flac,s009_con_actor018_impro1_11.flac,Angry,Angry,0.8571428571428571,20.701
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_12.flac,s009_con_actor018_impro1_12.flac,Angry,Angry,1.0,4.764
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_13.flac,s009_con_actor018_impro1_13.flac,Angry,Angry,0.875,8.135
./dataset/studio1-10/studio009/con/s009_con_actor018_impro1_14.flac,s009_con_actor018_impro1_14.flac,Angry,Angry,0.833333333333333,8.584
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_1.flac,s009_con_actor018_impro2_1.flac,Happy,Happy,0.7142857142857141,3.556
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_2.flac,s009_con_actor018_impro2_2.flac,Happy,Happy,1.0,7.022
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_3.flac,s009_con_actor018_impro2_3.flac,Happy,Happy,0.5625,2.711
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_4.flac,s009_con_actor018_impro2_4.flac,Happy,Happy,0.625,9.778
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_5.flac,s009_con_actor018_impro2_5.flac,Happy,Happy,1.0,4.644
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_6.flac,s009_con_actor018_impro2_6.flac,Happy,Neutral,0.5714285714285711,1.423
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_7.flac,s009_con_actor018_impro2_7.flac,Happy,Frustrated,0.8571428571428571,1.623
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_8.flac,s009_con_actor018_impro2_8.flac,Happy,Happy,1.0,4.733
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_9.flac,s009_con_actor018_impro2_9.flac,Happy,Frustrated,0.4375,17.801
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_10.flac,s009_con_actor018_impro2_10.flac,Happy,Happy,0.875,9.778
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_11.flac,s009_con_actor018_impro2_11.flac,Happy,Neutral,0.5,2.556
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_12.flac,s009_con_actor018_impro2_12.flac,Happy,Neutral,0.625,7.111
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_13.flac,s009_con_actor018_impro2_13.flac,Happy,Happy,0.75,7.267
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_14.flac,s009_con_actor018_impro2_14.flac,Happy,Happy,1.0,6.756
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_15.flac,s009_con_actor018_impro2_15.flac,Happy,Happy,0.875,3.245
./dataset/studio1-10/studio009/con/s009_con_actor018_impro2_16.flac,s009_con_actor018_impro2_16.flac,Happy,Happy,0.875,1.844
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_1.flac,s009_con_actor018_impro3_1.flac,Neutral,Neutral,1.0,2.234
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_2.flac,s009_con_actor018_impro3_2.flac,Neutral,Neutral,0.75,7.978
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_3.flac,s009_con_actor018_impro3_3.flac,Neutral,Neutral,0.5,10.69
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_4.flac,s009_con_actor018_impro3_4.flac,Neutral,Neutral,0.8571428571428571,9.094
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_5.flac,s009_con_actor018_impro3_5.flac,Neutral,Neutral,0.875,12.365
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_6.flac,s009_con_actor018_impro3_6.flac,Neutral,Neutral,0.6875,8.057
./dataset/studio1-10/studio009/con/s009_con_actor018_impro3_7.flac,s009_con_actor018_impro3_7.flac,Neutral,Neutral,0.5714285714285711,7.977
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_1.flac,s009_con_actor018_impro4_1.flac,Frustrated,None,0.0,0.682
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_2.flac,s009_con_actor018_impro4_2.flac,Frustrated,Neutral,0.625,3.6
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_3.flac,s009_con_actor018_impro4_3.flac,Frustrated,Frustrated,0.8571428571428571,10.117
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_4.flac,s009_con_actor018_impro4_4.flac,Frustrated,Frustrated,0.4375,2.879
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_5.flac,s009_con_actor018_impro4_5.flac,Frustrated,Frustrated,0.428571428571428,1.591
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_6.flac,s009_con_actor018_impro4_6.flac,Frustrated,Frustrated,0.6666666666666661,6.631
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_7.flac,s009_con_actor018_impro4_7.flac,Frustrated,Frustrated,0.642857142857142,5.722
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_8.flac,s009_con_actor018_impro4_8.flac,Frustrated,Neutral,0.5,1.629
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_9.flac,s009_con_actor018_impro4_9.flac,Frustrated,Frustrated,0.5,4.396
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_10.flac,s009_con_actor018_impro4_10.flac,Frustrated,Frustrated,0.785714285714285,10.269
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_11.flac,s009_con_actor018_impro4_11.flac,Frustrated,Frustrated,0.642857142857142,0.834
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_12.flac,s009_con_actor018_impro4_12.flac,Frustrated,Frustrated,1.0,9.094
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_13.flac,s009_con_actor018_impro4_13.flac,Frustrated,Frustrated,0.5714285714285711,8.98
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_14.flac,s009_con_actor018_impro4_14.flac,Frustrated,Frustrated,0.375,4.054
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_15.flac,s009_con_actor018_impro4_15.flac,Frustrated,Frustrated,0.5714285714285711,10.723
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_16.flac,s009_con_actor018_impro4_16.flac,Frustrated,Happy,0.7142857142857141,2.046
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_17.flac,s009_con_actor018_impro4_17.flac,Frustrated,Neutral,0.785714285714285,1.023
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_18.flac,s009_con_actor018_impro4_18.flac,Frustrated,Frustrated,0.5,1.44
./dataset/studio1-10/studio009/con/s009_con_actor018_impro4_19.flac,s009_con_actor018_impro4_19.flac,Frustrated,Frustrated,0.4375,4.054
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_1.flac,s009_con_actor018_impro5_1.flac,Sad,Sad,0.642857142857142,1.133
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_2.flac,s009_con_actor018_impro5_2.flac,Sad,Sad,0.642857142857142,3.357
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_3.flac,s009_con_actor018_impro5_3.flac,Sad,Frustrated,0.625,12.016
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_4.flac,s009_con_actor018_impro5_4.flac,Sad,Frustrated,0.9375,4.329
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_5.flac,s009_con_actor018_impro5_5.flac,Sad,Frustrated,0.875,8.981
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_6.flac,s009_con_actor018_impro5_6.flac,Sad,Frustrated,0.785714285714285,1.335
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_7.flac,s009_con_actor018_impro5_7.flac,Sad,Frustrated,0.625,8.577
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_8.flac,s009_con_actor018_impro5_8.flac,Sad,Sad,0.642857142857142,15.252
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_9.flac,s009_con_actor018_impro5_9.flac,Sad,Frustrated,0.785714285714285,2.347
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_10.flac,s009_con_actor018_impro5_10.flac,Sad,Frustrated,0.785714285714285,12.662
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_11.flac,s009_con_actor018_impro5_11.flac,Sad,Sad,0.5,1.577
./dataset/studio1-10/studio009/con/s009_con_actor018_impro5_12.flac,s009_con_actor018_impro5_12.flac,Sad,Sad,0.7142857142857141,11.327
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_1a.flac,s009_con_actor018_script1_1_1a.flac,Neutral,Neutral,1.0,3.829
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_1b.flac,s009_con_actor018_script1_1_1b.flac,Neutral,Neutral,0.833333333333333,4.172
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_2a.flac,s009_con_actor018_script1_1_2a.flac,Angry,Frustrated,0.8571428571428571,3.693
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_2b.flac,s009_con_actor018_script1_1_2b.flac,Angry,Angry,0.7142857142857141,3.556
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_3a.flac,s009_con_actor018_script1_1_3a.flac,Happy,Happy,0.875,3.693
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_3b.flac,s009_con_actor018_script1_1_3b.flac,Happy,Happy,1.0,4.376
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_4a.flac,s009_con_actor018_script1_1_4a.flac,Sad,Sad,0.5,5.284
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_4b.flac,s009_con_actor018_script1_1_4b.flac,Sad,Sad,0.8571428571428571,5.091
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_5a.flac,s009_con_actor018_script1_1_5a.flac,Frustrated,Neutral,0.4375,3.748
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_1_5b.flac,s009_con_actor018_script1_1_5b.flac,Frustrated,None,0.0,4.148
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_1a.flac,s009_con_actor018_script1_2_1a.flac,Neutral,Neutral,0.875,4.653
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_1b.flac,s009_con_actor018_script1_2_1b.flac,Neutral,Neutral,1.0,4.653
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_2a.flac,s009_con_actor018_script1_2_2a.flac,Angry,Frustrated,0.75,4.653
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_2b.flac,s009_con_actor018_script1_2_2b.flac,Angry,Happy,0.7142857142857141,4.813
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_3a.flac,s009_con_actor018_script1_2_3a.flac,Happy,Happy,1.0,5.135
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_3b.flac,s009_con_actor018_script1_2_3b.flac,Happy,Happy,1.0,4.331
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_4a.flac,s009_con_actor018_script1_2_4a.flac,Sad,Neutral,0.5714285714285711,5.155
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_4b.flac,s009_con_actor018_script1_2_4b.flac,Sad,Neutral,0.625,6.315
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_5a.flac,s009_con_actor018_script1_2_5a.flac,Frustrated,None,0.0,3.7
./dataset/studio1-10/studio009/con/s009_con_actor018_script1_2_5b.flac,s009_con_actor018_script1_2_5b.flac,Frustrated,Frustrated,0.7142857142857141,5.081
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_1a.flac,s009_con_actor018_script2_1_1a.flac,Neutral,Neutral,0.9375,5.413
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_1b.flac,s009_con_actor018_script2_1_1b.flac,Neutral,Neutral,1.0,4.833
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_2a.flac,s009_con_actor018_script2_1_2a.flac,Angry,Frustrated,0.875,4.51
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_2b.flac,s009_con_actor018_script2_1_2b.flac,Angry,Angry,0.8571428571428571,4.64
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_3a.flac,s009_con_actor018_script2_1_3a.flac,Happy,Happy,1.0,4.05
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_3b.flac,s009_con_actor018_script2_1_3b.flac,Happy,Happy,0.7142857142857141,4.103
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_4a.flac,s009_con_actor018_script2_1_4a.flac,Sad,Frustrated,0.375,6.117
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_4b.flac,s009_con_actor018_script2_1_4b.flac,Sad,Neutral,0.428571428571428,7.411
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_5a.flac,s009_con_actor018_script2_1_5a.flac,Frustrated,Frustrated,0.625,4.208
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_1_5b.flac,s009_con_actor018_script2_1_5b.flac,Frustrated,Frustrated,0.4375,4.944
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_1a.flac,s009_con_actor018_script2_2_1a.flac,Neutral,Neutral,0.875,4.566
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_1b.flac,s009_con_actor018_script2_2_1b.flac,Neutral,Neutral,0.8125,4.272
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_2a.flac,s009_con_actor018_script2_2_2a.flac,Angry,Angry,0.7142857142857141,3.837
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_2b.flac,s009_con_actor018_script2_2_2b.flac,Angry,None,0.0,4.133
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_3a.flac,s009_con_actor018_script2_2_3a.flac,Happy,Happy,0.9375,3.669
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_3b.flac,s009_con_actor018_script2_2_3b.flac,Happy,Happy,1.0,3.529
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_4a.flac,s009_con_actor018_script2_2_4a.flac,Sad,Frustrated,0.625,5.898
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_4b.flac,s009_con_actor018_script2_2_4b.flac,Sad,Neutral,0.7142857142857141,5.758
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_5a.flac,s009_con_actor018_script2_2_5a.flac,Frustrated,Neutral,0.642857142857142,4.281
./dataset/studio1-10/studio009/con/s009_con_actor018_script2_2_5b.flac,s009_con_actor018_script2_2_5b.flac,Frustrated,Frustrated,0.7142857142857141,5.497
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_1a.flac,s009_con_actor018_script3_1_1a.flac,Neutral,Neutral,1.0,5.131
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_1b.flac,s009_con_actor018_script3_1_1b.flac,Neutral,Neutral,0.8571428571428571,4.802
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_2a.flac,s009_con_actor018_script3_1_2a.flac,Angry,Frustrated,0.625,4.038
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_2b.flac,s009_con_actor018_script3_1_2b.flac,Angry,Frustrated,0.5,4.257
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_3a.flac,s009_con_actor018_script3_1_3a.flac,Happy,Frustrated,0.625,4.317
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_3b.flac,s009_con_actor018_script3_1_3b.flac,Happy,Happy,0.8125,4.318
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_4a.flac,s009_con_actor018_script3_1_4a.flac,Sad,Frustrated,0.75,8.635
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_4b.flac,s009_con_actor018_script3_1_4b.flac,Sad,Sad,0.875,8.723
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_5a.flac,s009_con_actor018_script3_1_5a.flac,Frustrated,Frustrated,0.625,4.403
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_1_5b.flac,s009_con_actor018_script3_1_5b.flac,Frustrated,None,0.0,5.586
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_1a.flac,s009_con_actor018_script3_2_1a.flac,Neutral,Neutral,1.0,5.381
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_1b.flac,s009_con_actor018_script3_2_1b.flac,Neutral,Neutral,1.0,5.266
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_2a.flac,s009_con_actor018_script3_2_2a.flac,Angry,Frustrated,0.875,4.051
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_2b.flac,s009_con_actor018_script3_2_2b.flac,Angry,Frustrated,0.5,4.571
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_3a.flac,s009_con_actor018_script3_2_3a.flac,Happy,Happy,0.75,5.034
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_3b.flac,s009_con_actor018_script3_2_3b.flac,Happy,Happy,0.5,5.497
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_4a.flac,s009_con_actor018_script3_2_4a.flac,Sad,Sad,0.428571428571428,8.737
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_4b.flac,s009_con_actor018_script3_2_4b.flac,Sad,Sad,0.5625,8.564
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_5a.flac,s009_con_actor018_script3_2_5a.flac,Frustrated,Frustrated,0.7142857142857141,4.591
./dataset/studio1-10/studio009/con/s009_con_actor018_script3_2_5b.flac,s009_con_actor018_script3_2_5b.flac,Frustrated,None,0.0,5.965
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_1.flac,s010_con_actor019_impro1_1.flac,Neutral,Happy,0.6000000000000001,4.831
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_2.flac,s010_con_actor019_impro1_2.flac,Neutral,Neutral,0.6000000000000001,7.378
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_3.flac,s010_con_actor019_impro1_3.flac,Neutral,None,0.0,5.628
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_4.flac,s010_con_actor019_impro1_4.flac,Neutral,None,0.0,14.291
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_5.flac,s010_con_actor019_impro1_5.flac,Neutral,Neutral,0.6000000000000001,13.604
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_6.flac,s010_con_actor019_impro1_6.flac,Neutral,None,0.0,11.256
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_7.flac,s010_con_actor019_impro1_7.flac,Neutral,None,0.0,2.127
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_8.flac,s010_con_actor019_impro1_8.flac,Neutral,Neutral,0.6000000000000001,12.785
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_9.flac,s010_con_actor019_impro1_9.flac,Neutral,Sad,0.4,15.487
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_10.flac,s010_con_actor019_impro1_10.flac,Neutral,Neutral,0.6000000000000001,2.614
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_11.flac,s010_con_actor019_impro1_11.flac,Neutral,Neutral,0.6000000000000001,21.736
./dataset/studio1-10/studio010/con/s010_con_actor019_impro1_12.flac,s010_con_actor019_impro1_12.flac,Neutral,Neutral,0.8,20.496
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_1.flac,s010_con_actor019_impro2_1.flac,Happy,Happy,0.8,3.288
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_3.flac,s010_con_actor019_impro2_3.flac,Happy,Happy,0.8,6.696
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_2.flac,s010_con_actor019_impro2_2.flac,Happy,Happy,0.6000000000000001,4.813
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_4.flac,s010_con_actor019_impro2_4.flac,Happy,Happy,0.6000000000000001,5.04
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_5.flac,s010_con_actor019_impro2_5.flac,Happy,Happy,0.8,13.559
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_6.flac,s010_con_actor019_impro2_6.flac,Happy,Happy,0.8,23.758
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_8.flac,s010_con_actor019_impro2_8.flac,Happy,Happy,0.8,33.42
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_9.flac,s010_con_actor019_impro2_9.flac,Happy,Frustrated,0.6000000000000001,0.799
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_11.flac,s010_con_actor019_impro2_11.flac,Happy,None,0.0,16.764
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_7.flac,s010_con_actor019_impro2_7.flac,Happy,Angry,0.6000000000000001,17.336
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_10.flac,s010_con_actor019_impro2_10.flac,Happy,None,0.0,10.354
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_12.flac,s010_con_actor019_impro2_12.flac,Happy,Happy,1.0,14.417
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_13.flac,s010_con_actor019_impro2_13.flac,Happy,Happy,1.0,2.276
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_14.flac,s010_con_actor019_impro2_14.flac,Happy,None,0.0,0.524
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_3.flac,s010_con_actor019_impro3_3.flac,Sad,Neutral,0.6000000000000001,1.062
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_6.flac,s010_con_actor019_impro3_6.flac,Sad,Frustrated,0.6000000000000001,4.797
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_5.flac,s010_con_actor019_impro3_5.flac,Sad,None,0.0,1.711
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_2.flac,s010_con_actor019_impro3_2.flac,Sad,Neutral,0.8,0.984
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_7.flac,s010_con_actor019_impro3_7.flac,Sad,Sad,0.9,26.415
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_1.flac,s010_con_actor019_impro3_1.flac,Sad,Neutral,0.8,1.487
./dataset/studio1-10/studio010/con/s010_con_actor019_impro2_15.flac,s010_con_actor019_impro2_15.flac,Happy,Happy,0.8,2.276
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_4.flac,s010_con_actor019_impro3_4.flac,Sad,None,0.0,1.308
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_8.flac,s010_con_actor019_impro3_8.flac,Sad,Sad,0.7000000000000001,34.634
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_10.flac,s010_con_actor019_impro3_10.flac,Sad,Sad,0.5,9.64
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_9.flac,s010_con_actor019_impro3_9.flac,Sad,None,0.0,10.624
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_11.flac,s010_con_actor019_impro3_11.flac,Sad,Sad,0.7000000000000001,18.777
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_12.flac,s010_con_actor019_impro3_12.flac,Sad,None,0.0,8.521
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_2.flac,s010_con_actor019_impro4_2.flac,Angry,Neutral,0.6000000000000001,4.351
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_3.flac,s010_con_actor019_impro4_3.flac,Angry,Neutral,0.7000000000000001,6.923
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_1.flac,s010_con_actor019_impro4_1.flac,Angry,Neutral,0.6000000000000001,1.442
./dataset/studio1-10/studio010/con/s010_con_actor019_impro3_13.flac,s010_con_actor019_impro3_13.flac,Sad,Frustrated,0.4,9.279
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_4.flac,s010_con_actor019_impro4_4.flac,Angry,Angry,0.6000000000000001,5.216
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_5.flac,s010_con_actor019_impro4_5.flac,Angry,Angry,0.7000000000000001,23.245
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_6.flac,s010_con_actor019_impro4_6.flac,Angry,Angry,1.0,1.899
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_8.flac,s010_con_actor019_impro4_8.flac,Angry,Angry,0.8,17.404
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_7.flac,s010_con_actor019_impro4_7.flac,Angry,Angry,0.8,2.308
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_9.flac,s010_con_actor019_impro4_9.flac,Angry,Angry,1.0,23.461
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_10.flac,s010_con_actor019_impro4_10.flac,Angry,Angry,1.0,15.24
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_12.flac,s010_con_actor019_impro4_12.flac,Angry,Angry,1.0,2.764
./dataset/studio1-10/studio010/con/s010_con_actor019_impro4_11.flac,s010_con_actor019_impro4_11.flac,Angry,Angry,0.8,0.698
