path,file,assigned_emo,majority_emo,agreement
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_2.flac,z010_mic_actor055_impro3_2.flac,Sad,Frustrated,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_7.flac,z010_mic_actor055_impro5_7.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_1a.flac,z010_mic_actor056_script1_1_1a.flac,Neutral,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_28.flac,z010_mic_actor056_impro2_28.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_5b.flac,z010_mic_actor056_script2_2_5b.flac,Frustrated,Sad,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_2_5a.flac,z010_mic_actor056_script1_2_5a.flac,Frustrated,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_5a.flac,z010_mic_actor055_script1_2_5a.flac,Frustrated,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_24.flac,z010_mic_actor056_impro2_24.flac,Happy,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_2_2b.flac,z010_mic_actor056_script3_2_2b.flac,Angry,Frustrated,0.9
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_13.flac,z010_mic_actor056_impro2_13.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_11.flac,z010_mic_actor056_impro2_11.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_6.flac,z010_mic_actor056_impro1_6.flac,Angry,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_24.flac,z010_mic_actor055_impro4_24.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_4.flac,z010_mic_actor055_impro3_4.flac,Sad,Sad,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_1.flac,z010_mic_actor056_impro3_1.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_1_4a.flac,z010_mic_actor055_script3_1_4a.flac,Sad,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_16.flac,z010_mic_actor055_impro2_16.flac,Happy,Happy,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_2a.flac,z010_mic_actor055_script3_2_2a.flac,Angry,Angry,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_9.flac,z010_mic_actor055_impro4_9.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_21.flac,z010_mic_actor055_impro2_21.flac,Happy,Angry,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_7.flac,z010_mic_actor056_impro2_7.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_6.flac,z010_mic_actor055_impro4_6.flac,Angry,Angry,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_5a.flac,z010_mic_actor055_script2_1_5a.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_12.flac,z010_mic_actor056_impro4_12.flac,Frustrated,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_2.flac,z010_mic_actor056_impro2_2.flac,Happy,Happy,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_3b.flac,z010_mic_actor055_script3_2_3b.flac,Happy,Angry,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_9.flac,z010_mic_actor056_impro4_9.flac,Frustrated,Frustrated,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro5_6.flac,z010_mic_actor056_impro5_6.flac,Sad,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_8.flac,z010_mic_actor056_impro1_8.flac,Angry,Angry,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_3a.flac,z010_mic_actor055_script1_2_3a.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_2b.flac,z010_mic_actor055_script2_1_2b.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_3b.flac,z010_mic_actor056_script1_1_3b.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_5b.flac,z010_mic_actor055_script1_1_5b.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_4a.flac,z010_mic_actor055_script1_2_4a.flac,Sad,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_12.flac,z010_mic_actor055_impro1_12.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_15.flac,z010_mic_actor056_impro2_15.flac,Happy,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_5.flac,z010_mic_actor056_impro3_5.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_18.flac,z010_mic_actor056_impro1_18.flac,Angry,Angry,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_13.flac,z010_mic_actor055_impro2_13.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_10.flac,z010_mic_actor055_impro2_10.flac,Happy,Happy,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_11.flac,z010_mic_actor056_impro3_11.flac,Neutral,Neutral,0.9
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_2.flac,z010_mic_actor055_impro5_2.flac,Frustrated,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_2_5a.flac,z010_mic_actor056_script3_2_5a.flac,Frustrated,Sad,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_8.flac,z010_mic_actor056_impro2_8.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_1b.flac,z010_mic_actor056_script2_2_1b.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_4b.flac,z010_mic_actor055_script2_2_4b.flac,Sad,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_8.flac,z010_mic_actor056_impro4_8.flac,Frustrated,Frustrated,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_9.flac,z010_mic_actor056_impro2_9.flac,Happy,Happy,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_10.flac,z010_mic_actor056_impro1_10.flac,Angry,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_17.flac,z010_mic_actor055_impro2_17.flac,Happy,Neutral,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_13.flac,z010_mic_actor055_impro1_13.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_3b.flac,z010_mic_actor056_script2_2_3b.flac,Happy,Happy,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_22.flac,z010_mic_actor055_impro4_22.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_2.flac,z010_mic_actor055_impro4_2.flac,Angry,Angry,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_23.flac,z010_mic_actor056_impro2_23.flac,Happy,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_5.flac,z010_mic_actor056_impro1_5.flac,Angry,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_1b.flac,z010_mic_actor056_script2_1_1b.flac,Neutral,Neutral,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_4b.flac,z010_mic_actor056_script2_1_4b.flac,Sad,Sad,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_2_1b.flac,z010_mic_actor056_script3_2_1b.flac,Neutral,Neutral,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_1a.flac,z010_mic_actor055_script1_2_1a.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_9.flac,z010_mic_actor055_impro5_9.flac,Frustrated,Frustrated,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_14.flac,z010_mic_actor056_impro3_14.flac,Neutral,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_4b.flac,z010_mic_actor055_script3_2_4b.flac,Sad,Sad,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_4.flac,z010_mic_actor056_impro4_4.flac,Frustrated,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_7.flac,z010_mic_actor056_impro1_7.flac,Angry,Frustrated,0.875
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_5a.flac,z010_mic_actor056_script2_2_5a.flac,Frustrated,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_4.flac,z010_mic_actor056_impro1_4.flac,Angry,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_11.flac,z010_mic_actor055_impro2_11.flac,Happy,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_8.flac,z010_mic_actor055_impro1_8.flac,Neutral,Frustrated,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_2a.flac,z010_mic_actor056_script2_1_2a.flac,Angry,Frustrated,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_12.flac,z010_mic_actor055_impro4_12.flac,Angry,Angry,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_9.flac,z010_mic_actor055_impro2_9.flac,Happy,Happy,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_1a.flac,z010_mic_actor056_script2_1_1a.flac,Neutral,Neutral,0.9
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_6.flac,z010_mic_actor055_impro2_6.flac,Happy,Happy,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_3b.flac,z010_mic_actor055_script1_1_3b.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_18.flac,z010_mic_actor055_impro2_18.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_1_3a.flac,z010_mic_actor055_script3_1_3a.flac,Happy,Neutral,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_14.flac,z010_mic_actor055_impro1_14.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_4a.flac,z010_mic_actor055_script2_1_4a.flac,Sad,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_19.flac,z010_mic_actor055_impro4_19.flac,Angry,Angry,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_10.flac,z010_mic_actor056_impro3_10.flac,Neutral,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_1_4b.flac,z010_mic_actor055_script3_1_4b.flac,Sad,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_17.flac,z010_mic_actor056_impro2_17.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_5b.flac,z010_mic_actor055_script2_2_5b.flac,Frustrated,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_1b.flac,z010_mic_actor055_script2_1_1b.flac,Neutral,Neutral,0.625
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_4b.flac,z010_mic_actor056_script1_1_4b.flac,Sad,Sad,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_3a.flac,z010_mic_actor055_script2_1_3a.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_3b.flac,z010_mic_actor056_script2_1_3b.flac,Happy,Sad,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_3.flac,z010_mic_actor056_impro3_3.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_3.flac,z010_mic_actor056_impro1_3.flac,Angry,Frustrated,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_3a.flac,z010_mic_actor055_script2_2_3a.flac,Happy,Happy,0.583333333333333
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_2b.flac,z010_mic_actor056_script2_1_2b.flac,Angry,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_12.flac,z010_mic_actor055_impro2_12.flac,Happy,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_18.flac,z010_mic_actor055_impro1_18.flac,Neutral,Neutral,0.9
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_14.flac,z010_mic_actor056_impro4_14.flac,Frustrated,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_4.flac,z010_mic_actor056_impro3_4.flac,Neutral,Frustrated,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_2.flac,z010_mic_actor056_impro3_2.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_5.flac,z010_mic_actor056_impro4_5.flac,Frustrated,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_16.flac,z010_mic_actor056_impro4_16.flac,Frustrated,Frustrated,0.9
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_1.flac,z010_mic_actor056_impro4_1.flac,Frustrated,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_6.flac,z010_mic_actor055_impro5_6.flac,Frustrated,Frustrated,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro3_12.flac,z010_mic_actor056_impro3_12.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_1a.flac,z010_mic_actor056_script2_2_1a.flac,Neutral,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_15.flac,z010_mic_actor056_impro1_15.flac,Angry,Frustrated,0.5714285714285711
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_18.flac,z010_mic_actor056_impro2_18.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_5a.flac,z010_mic_actor055_script3_2_5a.flac,Frustrated,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_1b.flac,z010_mic_actor055_script2_2_1b.flac,Neutral,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_3b.flac,z010_mic_actor055_script2_2_3b.flac,Happy,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_3b.flac,z010_mic_actor055_script2_1_3b.flac,Happy,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_1.flac,z010_mic_actor055_impro4_1.flac,Angry,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_21.flac,z010_mic_actor056_impro2_21.flac,Happy,Neutral,0.785714285714285
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_4b.flac,z010_mic_actor055_script1_2_4b.flac,Sad,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_17.flac,z010_mic_actor056_impro1_17.flac,Angry,Angry,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro5_8.flac,z010_mic_actor056_impro5_8.flac,Sad,Neutral,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_14.flac,z010_mic_actor055_impro2_14.flac,Happy,Neutral,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_2_3b.flac,z010_mic_actor056_script1_2_3b.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_3.flac,z010_mic_actor055_impro1_3.flac,Neutral,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_8.flac,z010_mic_actor055_impro2_8.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_2a.flac,z010_mic_actor056_script2_2_2a.flac,Angry,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_3.flac,z010_mic_actor055_impro4_3.flac,Angry,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_2_4a.flac,z010_mic_actor056_script1_2_4a.flac,Sad,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_2a.flac,z010_mic_actor055_script1_1_2a.flac,Angry,Angry,0.625
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_8.flac,z010_mic_actor055_impro4_8.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_4.flac,z010_mic_actor055_impro1_4.flac,Neutral,Neutral,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_4a.flac,z010_mic_actor055_script2_2_4a.flac,Sad,Sad,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_2b.flac,z010_mic_actor056_script1_1_2b.flac,Angry,Angry,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_15.flac,z010_mic_actor055_impro1_15.flac,Neutral,Frustrated,0.466666666666666
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_3.flac,z010_mic_actor056_impro2_3.flac,Happy,Neutral,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_14.flac,z010_mic_actor056_impro1_14.flac,Angry,Angry,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_4a.flac,z010_mic_actor056_script3_1_4a.flac,Sad,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_6.flac,z010_mic_actor055_impro3_6.flac,Sad,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_1b.flac,z010_mic_actor056_script1_1_1b.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_4a.flac,z010_mic_actor055_script3_2_4a.flac,Sad,Neutral,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_15.flac,z010_mic_actor056_impro4_15.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_1b.flac,z010_mic_actor056_script3_1_1b.flac,Neutral,Neutral,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro4_23.flac,z010_mic_actor055_impro4_23.flac,Angry,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_2_5b.flac,z010_mic_actor056_script3_2_5b.flac,Frustrated,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_2_3a.flac,z010_mic_actor056_script1_2_3a.flac,Happy,Happy,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_3.flac,z010_mic_actor055_impro5_3.flac,Frustrated,Neutral,0.625
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_2a.flac,z010_mic_actor055_script2_1_2a.flac,Angry,Angry,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_4a.flac,z010_mic_actor056_script2_1_4a.flac,Sad,Frustrated,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_4a.flac,z010_mic_actor055_script1_1_4a.flac,Sad,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_5b.flac,z010_mic_actor056_script3_1_5b.flac,Frustrated,Frustrated,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_5a.flac,z010_mic_actor056_script2_1_5a.flac,Frustrated,Sad,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_2b.flac,z010_mic_actor056_script3_1_2b.flac,Angry,Frustrated,0.625
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro1_12.flac,z010_mic_actor056_impro1_12.flac,Angry,Angry,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_2b.flac,z010_mic_actor055_script1_1_2b.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_1_5b.flac,z010_mic_actor056_script2_1_5b.flac,Frustrated,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_12.flac,z010_mic_actor056_impro2_12.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_4b.flac,z010_mic_actor055_script2_1_4b.flac,Sad,Sad,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_1_2a.flac,z010_mic_actor055_script3_1_2a.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_3a.flac,z010_mic_actor055_script3_2_3a.flac,Happy,Happy,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_3.flac,z010_mic_actor055_impro2_3.flac,Happy,Angry,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_9.flac,z010_mic_actor055_impro3_9.flac,Sad,Frustrated,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_3.flac,z010_mic_actor056_impro4_3.flac,Frustrated,Neutral,0.875
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_3a.flac,z010_mic_actor056_script3_1_3a.flac,Happy,Sad,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_2_1b.flac,z010_mic_actor055_script1_2_1b.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro5_1.flac,z010_mic_actor056_impro5_1.flac,Sad,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_5a.flac,z010_mic_actor055_script1_1_5a.flac,Frustrated,Frustrated,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_22.flac,z010_mic_actor056_impro2_22.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro5_5.flac,z010_mic_actor055_impro5_5.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_1_3b.flac,z010_mic_actor056_script3_1_3b.flac,Happy,None,0.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_2_1a.flac,z010_mic_actor055_script3_2_1a.flac,Neutral,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_20.flac,z010_mic_actor055_impro2_20.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_1.flac,z010_mic_actor055_impro3_1.flac,Sad,Neutral,0.4
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_17.flac,z010_mic_actor056_impro4_17.flac,Frustrated,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_1.flac,z010_mic_actor056_impro2_1.flac,Happy,Happy,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro2_6.flac,z010_mic_actor056_impro2_6.flac,Happy,Happy,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_1_2a.flac,z010_mic_actor056_script1_1_2a.flac,Angry,Frustrated,0.6666666666666661
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_1_1a.flac,z010_mic_actor055_script2_1_1a.flac,Neutral,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_11.flac,z010_mic_actor055_impro3_11.flac,Sad,Neutral,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script1_2_5b.flac,z010_mic_actor056_script1_2_5b.flac,Frustrated,Frustrated,0.7000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro3_14.flac,z010_mic_actor055_impro3_14.flac,Sad,Frustrated,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script3_2_3b.flac,z010_mic_actor056_script3_2_3b.flac,Happy,Happy,0.8
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_impro4_13.flac,z010_mic_actor056_impro4_13.flac,Frustrated,Frustrated,0.875
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_7.flac,z010_mic_actor055_impro2_7.flac,Happy,Sad,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script3_1_5a.flac,z010_mic_actor055_script3_1_5a.flac,Frustrated,Neutral,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script2_2_2b.flac,z010_mic_actor055_script2_2_2b.flac,Angry,Angry,1.0
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_3a.flac,z010_mic_actor055_script1_1_3a.flac,Happy,Happy,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro1_16.flac,z010_mic_actor055_impro1_16.flac,Neutral,Sad,0.5
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_impro2_22.flac,z010_mic_actor055_impro2_22.flac,Happy,Happy,0.75
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor055_script1_1_4b.flac,z010_mic_actor055_script1_1_4b.flac,Sad,Neutral,0.6000000000000001
/content/dataset/zoom1-10/zoom010/mic/z010_mic_actor056_script2_2_4b.flac,z010_mic_actor056_script2_2_4b.flac,Sad,Sad,0.6000000000000001
